implementing_agency,period,n_works_in_period,log_median_amount,round_rate,completion_rate,median_delay,templating_rate,backdated_rate,rs_total
Balrampur Ramanujganj(District Collector BALRAMPUR_IDA),2025Q2,4,5.999698712293209,0.25,0.25,279.0,0.0,0.0,4946591.0
Balrampur Ramanujganj(District Collector BALRAMPUR_IDA),2025Q4,1,6.0,1.0,0.0,345.0,0.0,0.0,1000000.0
Balrampur Ramanujganj(District Collector BALRAMPUR_IDA),2026Q1,9,6.0,0.7777777777777778,0.0,345.0,0.0,0.0,8360708.0
Bapatla(DISTRICT COLLECTOR BAPATLA_IDA),2023Q4,66,5.698601131712288,0.10606060606060606,0.8636363636363636,854.0,0.0,0.0,54832691.0
Bapatla(DISTRICT COLLECTOR BAPATLA_IDA),2024Q1,57,5.689599179846387,0.05263157894736842,0.9473684210526315,786.0,0.0,0.0,31000590.0
Bapatla(DISTRICT COLLECTOR BAPATLA_IDA),2025Q1,8,5.698310679382457,0.375,0.625,440.0,0.0,0.0,5343570.0
Bapatla(DISTRICT COLLECTOR BAPATLA_IDA),2025Q2,19,5.653212513775344,0.8947368421052632,0.0,345.0,0.0,0.0,11080000.0
Bapatla(DISTRICT COLLECTOR BAPATLA_IDA),2025Q3,35,5.954242509439325,0.8571428571428571,0.02857142857142857,213.0,0.0,0.0,41312500.0
Bapatla(DISTRICT COLLECTOR BAPATLA_IDA),2025Q4,17,6.0,1.0,0.0,345.0,0.0,0.0,23950000.0
Bapatla(DISTRICT COLLECTOR BAPATLA_IDA),2026Q1,40,5.623249290397901,0.175,0.0,345.0,0.0,0.0,27610000.0
Bara Banki(DISTRICT MAGISTRATE BARABANKI_IDA),2023Q3,505,4.299746933493803,0.0019801980198019802,0.9108910891089109,632.0,0.9782178217821782,0.0,24134597.0
Bara Banki(DISTRICT MAGISTRATE BARABANKI_IDA),2023Q4,685,4.299420125982029,0.00583941605839416,0.9401459854014599,672.0,0.9927007299270073,0.0,50424687.0
Bara Banki(DISTRICT MAGISTRATE BARABANKI_IDA),2024Q1,168,4.299420125982029,0.023809523809523808,0.9702380952380952,699.0,0.9464285714285714,0.0,21510448.0
Bara Banki(DISTRICT MAGISTRATE BARABANKI_IDA),2024Q3,1,5.698970004336019,1.0,0.0,345.0,0.0,0.0,500000.0
Bara Banki(DISTRICT MAGISTRATE BARABANKI_IDA),2024Q4,2,6.85895676270953,0.5,0.5,406.0,0.0,0.0,14453957.0
Bara Banki(DISTRICT MAGISTRATE BARABANKI_IDA),2025Q1,11,6.2393728148847085,0.0,0.45454545454545453,335.0,0.6363636363636364,0.0,16327444.0
Bara Banki(DISTRICT MAGISTRATE BARABANKI_IDA),2025Q2,5,6.345961541813141,0.0,0.4,239.5,0.0,0.0,17978167.0
Bara Banki(DISTRICT MAGISTRATE BARABANKI_IDA),2025Q3,4,6.201123897207379,0.5,0.0,345.0,0.0,0.0,16778000.0
Bara Banki(DISTRICT MAGISTRATE BARABANKI_IDA),2025Q4,2,5.933740299496935,0.0,0.0,345.0,0.0,0.0,1717000.0
Bara Banki(DISTRICT MAGISTRATE BARABANKI_IDA),2026Q1,3,6.955687750313506,0.0,0.0,345.0,0.0,0.0,23051893.0
Beawar(DISTRICT COLLECTOR Beawar_IDA),2024Q1,6,5.698970004336019,1.0,0.0,345.0,0.0,0.0,2600000.0
Beawar(DISTRICT COLLECTOR Beawar_IDA),2024Q4,1,6.0,1.0,0.0,345.0,0.0,0.0,1000000.0
Beawar(DISTRICT COLLECTOR Beawar_IDA),2025Q1,6,5.698970004336019,0.8333333333333334,0.16666666666666666,445.0,0.0,0.0,3499600.0
Beawar(DISTRICT COLLECTOR Beawar_IDA),2025Q2,16,5.698970004336019,0.9375,0.0,345.0,0.125,0.0,10715000.0
Beawar(DISTRICT COLLECTOR Beawar_IDA),2025Q3,5,5.698970004336019,0.6,0.0,345.0,0.0,0.0,4699672.0
Beawar(DISTRICT COLLECTOR Beawar_IDA),2025Q4,1,5.698970004336019,1.0,0.0,345.0,0.0,0.0,500000.0
Beawar(DISTRICT COLLECTOR Beawar_IDA),2026Q1,2,5.845098040014257,1.0,0.0,345.0,0.0,0.0,1400000.0
Biswanath(Deputy Commissioner Biswanath_IDA),2024Q1,47,5.698970004336019,0.7021276595744681,0.425531914893617,816.0,0.0,0.0,27229455.32
Biswanath(Deputy Commissioner Biswanath_IDA),2024Q4,3,5.778151250383644,0.6666666666666666,0.3333333333333333,454.0,0.0,0.0,2599999.44
Biswanath(Deputy Commissioner Biswanath_IDA),2025Q1,14,5.698970004336019,0.9285714285714286,0.14285714285714285,402.0,0.0,0.0,11040264.0
Biswanath(Deputy Commissioner Biswanath_IDA),2025Q2,16,5.92937932647095,0.875,0.375,297.0,0.0,0.0,17277845.0
Biswanath(Deputy Commissioner Biswanath_IDA),2025Q3,13,5.698970004336019,0.7692307692307693,0.15384615384615385,270.0,0.0,0.0,10477823.0
Biswanath(Deputy Commissioner Biswanath_IDA),2025Q4,11,5.841984804590114,0.7272727272727273,0.0,345.0,0.0,0.0,11048000.0
Budgam(Deputy Commissioner  Budgam_IDA),2025Q2,15,5.477121254719663,0.6,0.0,345.0,0.0,0.0,8062189.0
Budgam(Deputy Commissioner  Budgam_IDA),2025Q3,10,5.477121254719663,0.8,0.0,345.0,0.0,0.0,2774000.0
Budgam(Deputy Commissioner  Budgam_IDA),2025Q4,8,5.477121254719663,0.75,0.0,345.0,0.0,0.0,4442877.46
Budgam(Deputy Commissioner  Budgam_IDA),2026Q1,5,5.301029995663981,1.0,0.0,345.0,0.0,0.0,1300000.0
CACHAR(DEPUTY COMMISSIONER CACHAR_IDA),2023Q2,47,5.5031094366713695,0.0,0.9361702127659575,1002.0,0.0,0.0,14996813.65
CACHAR(DEPUTY COMMISSIONER CACHAR_IDA),2023Q3,18,5.698921360629948,0.5,0.5,892.0,0.0,0.0,11782857.0
CACHAR(DEPUTY COMMISSIONER CACHAR_IDA),2023Q4,51,5.601778694571274,0.09803921568627451,0.9019607843137255,877.0,0.0,0.0,29491327.68
CACHAR(DEPUTY COMMISSIONER CACHAR_IDA),2024Q1,3,5.7259075505608115,0.0,1.0,723.0,0.0,0.0,1364987.0
CACHAR(DEPUTY COMMISSIONER CACHAR_IDA),2025Q2,75,5.698970004336019,1.0,0.0,345.0,0.0,0.0,40400000.0
CACHAR(DEPUTY COMMISSIONER CACHAR_IDA),2025Q4,11,6.0,1.0,0.0,345.0,0.0,0.0,16500000.0
CACHAR(DEPUTY COMMISSIONER CACHAR_IDA),2026Q1,15,6.0,1.0,0.0,345.0,0.0,0.0,15300000.0
CENTRAL(COMMISSIONER MCD (CENTRAL DISTRICT)),2022Q3,4,5.694647748934683,0.0,1.0,1298.5,0.0,0.0,1905188.0
CENTRAL(COMMISSIONER MCD (CENTRAL DISTRICT)),2022Q4,1,5.92610980007514,0.0,1.0,1223.0,0.0,0.0,843548.0
CENTRAL(COMMISSIONER MCD (CENTRAL DISTRICT)),2023Q1,1,4.986243095659338,0.0,1.0,1075.0,0.0,0.0,96882.0
CENTRAL(COMMISSIONER MCD (CENTRAL DISTRICT)),2023Q2,2,5.54360558479917,0.0,1.0,796.0,0.0,0.0,699255.0
CENTRAL(COMMISSIONER MCD (CENTRAL DISTRICT)),2023Q3,15,5.780279858928117,0.0,0.9333333333333333,676.5,0.0,0.0,38618235.0
CENTRAL(COMMISSIONER MCD (CENTRAL DISTRICT)),2023Q4,3,5.699744962448916,0.0,1.0,851.0,0.0,0.0,1506832.0
CENTRAL(COMMISSIONER MCD (CENTRAL DISTRICT)),2024Q1,29,5.781883131756525,0.034482758620689655,0.8275862068965517,704.0,0.0,0.0,38137514.0
CENTRAL(COMMISSIONER MCD (CENTRAL DISTRICT)),2024Q4,7,5.544068044350276,0.42857142857142855,0.42857142857142855,519.0,0.0,0.0,2606021.0
CENTRAL(COMMISSIONER MCD (CENTRAL DISTRICT)),2025Q1,9,6.00060325016804,0.1111111111111111,0.5555555555555556,291.0,0.0,0.0,9132318.0
CENTRAL(COMMISSIONER MCD (CENTRAL DISTRICT)),2025Q2,13,5.853512045674059,0.07692307692307693,0.23076923076923078,276.0,0.38461538461538464,0.0,38789362.0
CENTRAL(COMMISSIONER MCD (CENTRAL DISTRICT)),2025Q3,17,5.68549452335289,0.23529411764705882,0.11764705882352941,167.5,0.17647058823529413,0.0,9069981.0
CENTRAL(COMMISSIONER MCD (CENTRAL DISTRICT)),2025Q4,17,5.96420068286294,0.058823529411764705,0.0,345.0,0.35294117647058826,0.0,22032086.0
CENTRAL(COMMISSIONER MCD (CENTRAL DISTRICT)),2026Q1,14,5.821887725064,0.42857142857142855,0.0,345.0,0.5,0.0,20076920.0
CHAMARAJANAGARA(DEPUTY COMMISSIONER CHAMARAJNAGAR_IDA),2023Q4,67,5.698970004336019,1.0,0.0,345.0,0.0,0.0,37800000.0
CHAMARAJANAGARA(DEPUTY COMMISSIONER CHAMARAJNAGAR_IDA),2024Q4,2,6.0,1.0,0.0,345.0,0.0,0.0,2000000.0
CHAMARAJANAGARA(DEPUTY COMMISSIONER CHAMARAJNAGAR_IDA),2025Q1,32,5.778151250383644,1.0,0.0,345.0,0.0,0.0,23000000.0
CHAMARAJANAGARA(DEPUTY COMMISSIONER CHAMARAJNAGAR_IDA),2025Q3,1,5.698970004336019,1.0,0.0,345.0,0.0,0.0,500000.0
CHAMARAJANAGARA(DEPUTY COMMISSIONER CHAMARAJNAGAR_IDA),2026Q1,29,6.0,1.0,0.0,345.0,0.0,0.0,22750000.0
CHAMBA(DEPUTY COMMISSIONER CHAMBA_IDA),2023Q3,1,5.477121254719663,1.0,1.0,816.0,0.0,0.0,300000.0
CHAMBA(DEPUTY COMMISSIONER CHAMBA_IDA),2023Q4,4,5.243038048686294,0.75,0.25,740.0,0.0,0.0,2999550.0
CHAMBA(DEPUTY COMMISSIONER CHAMBA_IDA),2024Q1,72,5.176091259055681,0.8472222222222222,0.4583333333333333,656.0,0.0,0.0,15212749.0
CHAMBA(DEPUTY COMMISSIONER CHAMBA_IDA),2024Q3,37,5.6020599913279625,0.918918918918919,0.2972972972972973,549.0,0.0,0.0,11149410.0
CHAMBA(DEPUTY COMMISSIONER CHAMBA_IDA),2024Q4,54,5.301029995663981,0.9074074074074074,0.2037037037037037,438.0,0.5740740740740741,0.0,12040142.0
CHAMBA(DEPUTY COMMISSIONER CHAMBA_IDA),2025Q1,62,5.176091259055681,0.9032258064516129,0.3064516129032258,366.0,0.03225806451612903,0.0,12447367.0
CHAMBA(DEPUTY COMMISSIONER CHAMBA_IDA),2025Q2,106,5.301029995663981,0.9716981132075472,0.10377358490566038,294.0,0.0,0.0,25389164.0
CHAMBA(DEPUTY COMMISSIONER CHAMBA_IDA),2025Q3,26,5.176091259055681,1.0,0.038461538461538464,183.0,0.0,0.0,5250000.0
CHAMBA(DEPUTY COMMISSIONER CHAMBA_IDA),2025Q4,6,5.301029995663981,1.0,0.0,345.0,0.0,0.0,1300000.0
CHAMBA(DEPUTY COMMISSIONER CHAMBA_IDA),2026Q1,18,5.511883360978874,1.0,0.0,345.0,0.0,0.0,6450000.0
CHAMOLI(DM Chamoli_IDA),2023Q4,107,5.301029995663981,0.7383177570093458,0.2803738317757009,869.0,0.0,0.0,28705042.0
CHAMOLI(DM Chamoli_IDA),2024Q3,1,5.698970004336019,1.0,0.0,345.0,0.0,0.0,500000.0
CHAMOLI(DM Chamoli_IDA),2024Q4,3,5.698970004336019,1.0,0.0,345.0,0.0,0.0,1800000.0
CHAMOLI(DM Chamoli_IDA),2025Q1,1,5.698970004336019,1.0,0.0,345.0,0.0,0.0,500000.0
CHAMOLI(DM Chamoli_IDA),2025Q2,4,5.698970004336019,1.0,0.0,345.0,0.0,0.0,3250000.0
CHAMOLI(DM Chamoli_IDA),2025Q4,9,5.698970004336019,1.0,0.0,345.0,0.0,0.0,5300000.0
CHAMOLI(DM Chamoli_IDA),2026Q1,3,6.0,1.0,0.0,345.0,0.0,0.0,3500000.0
CHAMPAWAT(DISTRICT MAGISTRATE CHAMPAWAT_IDA),2023Q3,38,5.0,0.34210526315789475,0.6842105263157895,197.0,0.0,0.02631578947368421,5444017.0
CHAMPAWAT(DISTRICT MAGISTRATE CHAMPAWAT_IDA),2023Q4,35,5.176091259055681,0.4,0.6,157.0,0.0,0.0,7541642.0
CHAMPAWAT(DISTRICT MAGISTRATE CHAMPAWAT_IDA),2024Q1,82,5.397047920799667,0.5121951219512195,0.6219512195121951,86.0,0.0,0.0,22552759.0
CHAMPAWAT(DISTRICT MAGISTRATE CHAMPAWAT_IDA),2025Q4,2,5.439332693830263,1.0,0.0,345.0,0.0,0.0,550000.0
CHAMPAWAT(DISTRICT MAGISTRATE CHAMPAWAT_IDA),2026Q1,1,6.0,1.0,0.0,345.0,0.0,0.0,1000000.0
"CHAMPHAI(DEPUTY COMMISIONER, CHAMPHAI)",2023Q4,5,6.0,1.0,0.6,863.0,0.0,0.0,6000000.0
"CHAMPHAI(DEPUTY COMMISIONER, CHAMPHAI)",2024Q4,8,5.3979400086720375,1.0,0.0,345.0,0.0,0.0,3200000.0
"CHAMPHAI(DEPUTY COMMISIONER, CHAMPHAI)",2025Q3,2,6.0,1.0,0.0,345.0,0.0,0.0,2000000.0
CHANDAULI(DISTRICT MAGISTRATE CHANDAULI_IDA),2023Q3,24,5.829303772831025,0.6666666666666666,0.3333333333333333,734.0,0.08333333333333333,0.0,42495770.0
CHANDAULI(DISTRICT MAGISTRATE CHANDAULI_IDA),2023Q4,26,5.69585772998263,0.038461538461538464,0.6923076923076923,686.0,0.0,0.0,40402606.54
CHANDAULI(DISTRICT MAGISTRATE CHANDAULI_IDA),2024Q1,112,5.37817979038095,0.044642857142857144,0.7410714285714286,536.0,0.0,0.0,31336989.46
CHANDAULI(DISTRICT MAGISTRATE CHANDAULI_IDA),2024Q3,42,5.3869553145647115,0.09523809523809523,0.9047619047619048,382.0,0.07142857142857142,0.0,27781597.0
CHANDAULI(DISTRICT MAGISTRATE CHANDAULI_IDA),2024Q4,12,5.998576658596739,0.0,0.75,307.0,0.0,0.0,79254527.0
CHANDAULI(DISTRICT MAGISTRATE CHANDAULI_IDA),2025Q1,60,4.278753600952829,0.016666666666666666,0.1,245.5,0.0,0.0,40629239.0
CHANDAULI(DISTRICT MAGISTRATE CHANDAULI_IDA),2025Q2,78,5.161368002234975,0.24358974358974358,0.038461538461538464,162.0,0.0,0.0,73709336.0
CHANDAULI(DISTRICT MAGISTRATE CHANDAULI_IDA),2025Q3,13,5.698970004336019,0.23076923076923078,0.15384615384615385,136.5,0.15384615384615385,0.0,26758139.0
CHANDAULI(DISTRICT MAGISTRATE CHANDAULI_IDA),2025Q4,4,6.8230044676513755,0.0,0.75,97.0,0.0,0.0,42691600.0
CHANDAULI(DISTRICT MAGISTRATE CHANDAULI_IDA),2026Q1,18,5.9804578922761005,0.16666666666666666,0.0,345.0,0.0,0.0,23111000.0
CHANDEL(Deputy Commissioner Chandel_ida),2024Q1,5,5.6020599913279625,1.0,1.0,652.0,0.0,0.0,2500000.0
CHANDIGARH(DEPUTY COMMISSIONER ZILLA PARISHAD CHANDIGARH_IDA),2023Q3,1,5.395239001081552,0.0,0.0,345.0,0.0,0.0,248450.0
CHANDIGARH(DEPUTY COMMISSIONER ZILLA PARISHAD CHANDIGARH_IDA),2024Q1,28,5.978095567753223,0.07142857142857142,0.8214285714285714,504.5,0.07142857142857142,0.03571428571428571,52987540.82
CHANDIGARH(DEPUTY COMMISSIONER ZILLA PARISHAD CHANDIGARH_IDA),2024Q2,1,6.350328277844119,0.0,0.0,345.0,0.0,0.0,2240414.0
CHANDIGARH(DEPUTY COMMISSIONER ZILLA PARISHAD CHANDIGARH_IDA),2024Q4,1,5.694781513019419,0.0,1.0,224.0,0.0,0.0,495201.0
CHANDIGARH(DEPUTY COMMISSIONER ZILLA PARISHAD CHANDIGARH_IDA),2025Q1,18,5.65560322700075,0.1111111111111111,0.7777777777777778,254.0,0.0,0.0,11924504.0
CHANDIGARH(DEPUTY COMMISSIONER ZILLA PARISHAD CHANDIGARH_IDA),2025Q2,15,5.903089986991944,0.26666666666666666,0.4666666666666667,211.0,0.0,0.0,12950172.0
CHANDIGARH(DEPUTY COMMISSIONER ZILLA PARISHAD CHANDIGARH_IDA),2025Q3,43,5.698970004336019,0.6976744186046512,0.11627906976744186,162.0,0.0,0.0,33462177.0
CHANDIGARH(DEPUTY COMMISSIONER ZILLA PARISHAD CHANDIGARH_IDA),2025Q4,3,5.502427119984433,0.3333333333333333,0.0,345.0,0.0,0.0,2138000.0
CHANDIGARH(DEPUTY COMMISSIONER ZILLA PARISHAD CHANDIGARH_IDA),2026Q1,7,5.698970004336019,0.8571428571428571,0.0,345.0,0.0,0.0,5278000.0
CHANDRAPUR(DISTRICT COLLECTOR CHANDRAPUR_IDA),2023Q2,24,5.837588438235511,0.2916666666666667,0.0,345.0,0.0,0.0,16337000.0
CHANDRAPUR(DISTRICT COLLECTOR CHANDRAPUR_IDA),2023Q4,1,6.170555058521209,0.0,0.0,345.0,0.0,0.0,1481000.0
CHANDRAPUR(DISTRICT COLLECTOR CHANDRAPUR_IDA),2024Q4,4,6.0,1.0,0.0,345.0,0.0,0.0,3700000.0
CHANDRAPUR(DISTRICT COLLECTOR CHANDRAPUR_IDA),2025Q1,35,6.176091259055681,1.0,0.0,345.0,0.0,0.0,47100000.0
CHANDRAPUR(DISTRICT COLLECTOR CHANDRAPUR_IDA),2025Q2,1,6.0,1.0,0.0,345.0,0.0,0.0,1000000.0
CHANDRAPUR(DISTRICT COLLECTOR CHANDRAPUR_IDA),2025Q3,4,6.0,1.0,0.0,345.0,0.0,0.0,4000000.0
CHANDRAPUR(DISTRICT COLLECTOR CHANDRAPUR_IDA),2025Q4,17,5.978180516937414,0.47058823529411764,0.0,345.0,0.0,0.0,17979000.0
CHANDRAPUR(DISTRICT COLLECTOR CHANDRAPUR_IDA),2026Q1,6,6.0,1.0,0.0,345.0,0.0,0.0,5000000.0
CHANGLANG(Deputy Commisioner Changlang_IDA),2023Q4,7,5.698970004336019,1.0,1.0,545.0,0.0,0.0,5300000.0
CHANGLANG(Deputy Commisioner Changlang_IDA),2025Q3,1,5.999161001755938,0.0,1.0,194.0,0.0,0.0,998070.0
CHARAIDEO(Deputy Commissioner Charaideo_IDA),2023Q3,28,5.698970004336019,1.0,0.0,345.0,0.0,0.0,14050000.0
CHARAIDEO(Deputy Commissioner Charaideo_IDA),2023Q4,15,5.698970004336019,1.0,0.0,345.0,0.0,0.0,7500000.0
CHARAIDEO(Deputy Commissioner Charaideo_IDA),2024Q4,32,5.301029995663981,1.0,0.0,345.0,0.0,0.0,8950000.0
CHARAIDEO(Deputy Commissioner Charaideo_IDA),2025Q1,8,5.301029995663981,1.0,0.0,345.0,0.0,0.0,1700000.0
CHARAIDEO(Deputy Commissioner Charaideo_IDA),2025Q2,35,5.301029995663981,1.0,0.0,345.0,0.0,0.0,7000000.0
CHARAIDEO(Deputy Commissioner Charaideo_IDA),2025Q3,3,5.301029995663981,1.0,0.0,345.0,0.0,0.0,600000.0
CHARKI DADRI(Deputy Commissioner Charkhi Dadri_IDA),2023Q3,5,5.301029995663981,0.8,0.8,837.0,0.0,0.0,1149532.0
CHARKI DADRI(Deputy Commissioner Charkhi Dadri_IDA),2023Q4,9,5.698970004336019,0.6666666666666666,0.5555555555555556,735.0,0.0,0.0,3745823.0
CHARKI DADRI(Deputy Commissioner Charkhi Dadri_IDA),2024Q4,3,4.963787827345556,0.3333333333333333,0.3333333333333333,387.0,0.0,0.0,633500.0
CHARKI DADRI(Deputy Commissioner Charkhi Dadri_IDA),2025Q1,2,5.929148045871906,0.5,0.5,260.0,0.0,0.0,1698940.0
CHARKI DADRI(Deputy Commissioner Charkhi Dadri_IDA),2025Q2,5,5.278753600952829,0.2,0.4,233.5,0.0,0.0,878000.0
CHARKI DADRI(Deputy Commissioner Charkhi Dadri_IDA),2025Q3,7,5.7558748556724915,0.0,0.8571428571428571,113.5,0.0,0.0,3737257.0
CHARKI DADRI(Deputy Commissioner Charkhi Dadri_IDA),2025Q4,16,5.57978359661681,0.0625,0.8125,68.0,0.5625,0.0,5868755.0
CHARKI DADRI(Deputy Commissioner Charkhi Dadri_IDA),2026Q1,7,5.6020599913279625,0.8571428571428571,0.14285714285714285,80.0,0.14285714285714285,0.0,3380000.0
CHATRA(DEPUTY COMMISSIONER CHATRA_IDA),2023Q4,1,5.845098040014257,1.0,0.0,345.0,0.0,0.0,700000.0
CHATRA(DEPUTY COMMISSIONER CHATRA_IDA),2024Q1,7,6.778151250383644,0.42857142857142855,0.0,345.0,0.0,0.0,65521325.0
CHATRA(DEPUTY COMMISSIONER CHATRA_IDA),2025Q1,2,6.041392685158225,1.0,0.0,345.0,0.0,0.0,2200000.0
CHATRA(DEPUTY COMMISSIONER CHATRA_IDA),2025Q2,163,5.0,0.9877300613496932,0.0,345.0,0.024539877300613498,0.0,22450000.0
CHATRA(DEPUTY COMMISSIONER CHATRA_IDA),2025Q3,44,5.176091259055681,1.0,0.0,345.0,0.0,0.0,7850000.0
CHATRA(DEPUTY COMMISSIONER CHATRA_IDA),2025Q4,69,5.3979400086720375,1.0,0.0,345.0,0.0,0.0,16850000.0
CHATRA(DEPUTY COMMISSIONER CHATRA_IDA),2026Q1,25,5.301029995663981,1.0,0.0,345.0,0.0,0.0,6100000.0
CHENGALPATTU(District Collector Chengalpattu_IDA),2023Q3,46,5.6020599913279625,0.9130434782608695,0.0,345.0,0.10869565217391304,0.0,42832000.0
CHENGALPATTU(District Collector Chengalpattu_IDA),2023Q4,118,5.6020599913279625,0.4830508474576271,0.0,345.0,0.2966101694915254,0.0,39345000.0
CHENGALPATTU(District Collector Chengalpattu_IDA),2024Q1,22,5.494850021680094,0.45454545454545453,0.0,345.0,0.0,0.0,6410000.0
CHENGALPATTU(District Collector Chengalpattu_IDA),2024Q3,9,5.954242509439325,0.7777777777777778,0.0,345.0,0.0,0.0,8572000.0
CHENGALPATTU(District Collector Chengalpattu_IDA),2024Q4,15,5.3979400086720375,1.0,0.0,345.0,0.0,0.0,3750000.0
CHENGALPATTU(District Collector Chengalpattu_IDA),2025Q1,29,5.653212513775344,0.896551724137931,0.0,345.0,0.3448275862068966,0.0,28900000.0
CHENGALPATTU(District Collector Chengalpattu_IDA),2025Q2,168,4.3979400086720375,0.44642857142857145,0.0,345.0,0.07142857142857142,0.0,42980000.0
CHENGALPATTU(District Collector Chengalpattu_IDA),2025Q3,21,5.8750612633917,0.7142857142857143,0.0,345.0,0.0,0.0,32500000.0
CHENGALPATTU(District Collector Chengalpattu_IDA),2025Q4,47,5.6020599913279625,0.6808510638297872,0.0,345.0,0.5531914893617021,0.0,35025000.0
CHENGALPATTU(District Collector Chengalpattu_IDA),2026Q1,26,5.778151250383644,0.8076923076923077,0.0,345.0,0.0,0.0,14025000.0
CHENNAI(COMMISSIONER MUNCIPAL CORPORATION CHENNAI_IDA),2023Q3,19,4.982320993098171,0.15789473684210525,0.0,345.0,0.7894736842105263,0.0,19057143.0
CHENNAI(COMMISSIONER MUNCIPAL CORPORATION CHENNAI_IDA),2023Q4,31,6.540829814111079,0.7096774193548387,0.16129032258064516,908.0,0.16129032258064516,0.0,175030651.0
CHENNAI(COMMISSIONER MUNCIPAL CORPORATION CHENNAI_IDA),2024Q1,62,6.174359608851042,0.5645161290322581,0.2903225806451613,832.5,0.03225806451612903,0.0,198887971.0
CHENNAI(COMMISSIONER MUNCIPAL CORPORATION CHENNAI_IDA),2024Q3,1,6.698970004336019,1.0,0.0,345.0,0.0,0.0,5000000.0
CHENNAI(COMMISSIONER MUNCIPAL CORPORATION CHENNAI_IDA),2024Q4,10,6.490379920003179,0.7,0.0,345.0,0.0,0.0,49516000.0
CHENNAI(COMMISSIONER MUNCIPAL CORPORATION CHENNAI_IDA),2025Q1,35,6.0,0.45714285714285713,0.14285714285714285,489.0,0.0,0.0,73840004.0
CHENNAI(COMMISSIONER MUNCIPAL CORPORATION CHENNAI_IDA),2025Q2,28,5.795880017344075,0.4642857142857143,0.07142857142857142,381.0,0.2857142857142857,0.0,52455440.0
CHENNAI(COMMISSIONER MUNCIPAL CORPORATION CHENNAI_IDA),2025Q3,27,5.8750612633917,0.14814814814814814,0.037037037037037035,254.0,0.0,0.0,40439616.0
CHENNAI(COMMISSIONER MUNCIPAL CORPORATION CHENNAI_IDA),2025Q4,15,6.2552725051033065,0.6,0.0,345.0,0.0,0.0,42313000.0
CHENNAI(COMMISSIONER MUNCIPAL CORPORATION CHENNAI_IDA),2026Q1,22,6.096910013008056,0.6363636363636364,0.0,345.0,0.0,0.0,63854000.0
CHHATARPUR(District Collector Chhatarpur_IDA),2023Q3,130,5.476269927495687,0.6384615384615384,0.4153846153846154,844.0,0.7153846153846154,0.0,37334144.0
CHHATARPUR(District Collector Chhatarpur_IDA),2023Q4,11,5.477121254719663,1.0,0.36363636363636365,838.5,0.5454545454545454,0.0,8250000.0
CHHATARPUR(District Collector Chhatarpur_IDA),2024Q1,59,5.698970004336019,0.847457627118644,0.8983050847457628,670.0,0.13559322033898305,0.0,32887310.0
CHHATARPUR(District Collector Chhatarpur_IDA),2024Q4,28,5.778151250383644,0.7142857142857143,0.39285714285714285,458.0,0.5,0.0,19926061.0
CHHATARPUR(District Collector Chhatarpur_IDA),2025Q1,6,5.9999732900680245,0.8333333333333334,0.6666666666666666,377.0,0.6666666666666666,0.0,4999877.0
CHHATARPUR(District Collector Chhatarpur_IDA),2025Q2,2,5.8115951116312,0.5,0.5,224.0,0.0,0.0,1296060.0
CHHATARPUR(District Collector Chhatarpur_IDA),2025Q3,52,5.477121254719663,0.6346153846153846,0.057692307692307696,158.0,0.6730769230769231,0.0,20275470.0
CHHATARPUR(District Collector Chhatarpur_IDA),2025Q4,3,5.477121254719663,0.6666666666666666,0.0,345.0,0.0,0.0,2099000.0
CHHATARPUR(District Collector Chhatarpur_IDA),2026Q1,21,5.301029995663981,0.5238095238095238,0.0,345.0,0.19047619047619047,0.0,5196040.0
CHHINDWARA(DISTRICT COLLECTOR CHHINDWARA_IDA),2023Q3,49,5.0,0.9387755102040817,0.5714285714285714,874.5,0.14285714285714285,0.0,6070644.0
CHHINDWARA(DISTRICT COLLECTOR CHHINDWARA_IDA),2023Q4,205,5.176091259055681,0.8926829268292683,0.5658536585365853,854.0,0.23902439024390243,0.0,29434268.0
CHHINDWARA(DISTRICT COLLECTOR CHHINDWARA_IDA),2024Q1,409,4.698970004336019,0.4841075794621027,0.4669926650366748,719.0,0.012224938875305624,0.009779951100244499,35412858.0
CHHINDWARA(DISTRICT COLLECTOR CHHINDWARA_IDA),2024Q4,7,5.477121254719663,0.5714285714285714,0.42857142857142855,446.0,0.0,0.0,4644000.0
CHHINDWARA(DISTRICT COLLECTOR CHHINDWARA_IDA),2025Q1,192,5.096910013008056,0.7708333333333334,0.3385416666666667,324.0,0.0,0.0,34649130.0
CHHINDWARA(DISTRICT COLLECTOR CHHINDWARA_IDA),2025Q2,33,5.0,0.9696969696969697,0.06060606060606061,327.5,0.0,0.0,4745000.0
CHHINDWARA(DISTRICT COLLECTOR CHHINDWARA_IDA),2025Q3,23,5.301029995663981,0.8260869565217391,0.0,345.0,0.0,0.0,7310000.0
CHHINDWARA(DISTRICT COLLECTOR CHHINDWARA_IDA),2025Q4,81,5.0,0.9629629629629629,0.0,345.0,0.0,0.0,13525000.0
CHHINDWARA(DISTRICT COLLECTOR CHHINDWARA_IDA),2026Q1,68,5.0,0.9117647058823529,0.0,345.0,0.0,0.0,10401000.0
CHHOTAUDEPUR(DISTRICT COLLECTOR CHHOTA UDEPUR_IDA),2020Q1,5,4.928288289596637,0.2,1.0,2166.0,0.0,0.0,370945.0
